bug_line,signal,is_libc,is_rfsimulator,test_case
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1020/ue_crash_0_20260114_235344.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1020/ue_crash_0_20260114_235353.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1020/ue_crash_0_20260114_235401.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1023/ue_crash_0_20260114_235410.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1023/ue_crash_0_20260114_235425.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1026/ue_crash_0_20260114_235434.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1026/ue_crash_0_20260114_235442.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1026/ue_crash_0_20260114_235450.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1029/ue_crash_0_20260114_235506.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1029/ue_crash_0_20260114_235514.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1032/ue_crash_0_20260114_235522.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1032/ue_crash_0_20260114_235531.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1032/ue_crash_0_20260114_235539.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1037/ue_crash_0_20260114_235547.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1037/ue_crash_0_20260114_235556.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1037/ue_crash_0_20260114_235604.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1038/ue_crash_0_20260114_235613.log
/home/openairinterface5g/openair2/LAYER2/NR_MAC_UE/nr_ue_scheduler.c:2709,SIGABRT,False,False,mac_sch_77_mut1038/ue_crash_0_20260114_235621.log
